name,changed_network,status,tv_network,metacritc_last_info_year,tvtime_followers,tvtime_rate,no_seasons,eps_duration,age_rating,imdb_rate,rotten_tomatoes_rate,released_year,awards_won,awards_nominated
Best Worst Weekend Ever,0.0,,NETFLIX,2018,0.00043911197182061715,0.8075221238938054,1.0,short,7+,0.5844155844155844,0.6257636012841664,2018.0,0.0,0.0
Betaal,0.0,,NETFLIX,2019,0.0008622011202118824,0.8753687315634219,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
Betrayal,0.0,canceled,ABC,2013,0.0023324034321753886,0.7699115044247788,1.0,normal,,0.7782878983349409,0.6771164114949085,2004.0,0.0,0.0
Better Call Saul,0.0,end,AMC,2020,0.02225502992395848,0.8130456705771062,,normal,18+,0.8961038961038961,0.9680851063829787,2015.0,0.0,32.0
Better Late Than Never,0.0,canceled,NBC,2017,0.0006684115665730991,0.7676991150442479,2.0,normal,,0.8227144852731685,0.7414321768453299,,0.0,0.0
Better Than Us,0.0,,NETFLIX,2019,0.004660259846891096,0.9137168141592923,1.0,normal,,0.7272727272727273,1.0,2018.0,0.0,0.0
Better Things,0.0,renewed,FX,2020,0.01112395342814803,0.7035398230088497,3.0,short,7+,0.7662337662337663,0.9680851063829787,2016.0,0.0,2.0
Betty,0.0,renewed,HBO,2020,0.00018686076512879318,0.8827433628318584,,normal,,0.7046716351467137,0.7754324209896961,,0.0,0.0
Between,0.0,canceled,NETFLIX,2016,0.03821768174861836,0.7920353982300885,2.0,normal,16+,0.5454545454545454,0.1702127659574468,2015.0,0.0,0.0
Beyond,0.0,canceled,FREEF,2017,0.023358894788944772,0.8252212389380532,2.0,normal,,0.6753246753246753,0.7624843080588487,2005.0,0.0,0.0
Beyond the Tank,0.0,canceled,ABC,2015,0.0002713053750942965,0.5176991150442478,2.0,normal,,0.7750108112551232,0.6903401823136418,,0.0,0.0
BH90210,0.0,canceled,FOX,2019,0.00421335298799674,0.7699115044247788,1.0,normal,,0.7945805493125947,0.7115852068060095,,0.0,0.0
Big Bounce Battle,0.0,canceled,FOX,2019,0.0009666309545358882,0.8407078866978146,,normal,,0.7035342065279552,0.7741879202989111,,0.0,0.0
Big Brother,0.0,renewed,CBS,2020,0.011447224717067252,0.6836283185840708,21.0,normal,,0.7862973541443077,0.6859341228072433,,0.0,0.0
Big Brother: Over the Top,0.0,canceled,CBS,2016,0.0002243195280109267,0.6570796460176992,1.0,long,,0.7874564717217389,0.7052782345290091,,0.0,0.0
Big Little Lies,0.0,end,HBO,2019,0.03069224485557417,0.9117316673810786,,normal,,0.7607005087731455,0.8028932674580828,,9.0,18.0
Big Mouth,0.0,renewed,NETFLIX,2020,0.003586083539309862,0.8580231815757019,,normal,18+,0.8051948051948052,1.0,2017.0,0.0,2.0
Big Shot,0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
Billions,0.0,renewed,SHOWTIME,2020,0.03766511086494665,0.9159292035398232,4.0,normal,,0.8097842810146929,0.7394759350171766,,0.0,0.0
Bill Nye Saves the World,0.0,canceled,NETFLIX,2017,0.002140779124945977,0.6858407079646018,3.0,short,7+,0.23376623376623376,0.7340425531914894,2017.0,0.0,3.0
Biohackers,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Bitten,0.0,end,SYFY,2015,0.029842725161808865,0.8517699115044248,3.0,normal,16+,0.6753246753246753,0.6294676306353211,2014.0,0.0,0.0
Bitter Daisies,0.0,,NETFLIX,2018,0.003454092069448599,0.863535548025958,,normal,18+,0.7012987012987013,0.7577046845937011,2018.0,0.0,0.0
#blackAF,0.0,renewed,NETFLIX,2020,0.0033302698313781875,0.889689953482281,,normal,18+,0.6233766233766234,0.8501507768870118,2020.0,0.0,0.0
Black Earth Rising,0.0,,NETFLIX,2018,0.0025054066202842016,0.9070796460176991,1.0,normal,16+,0.7272727272727273,0.776595744680851,2018.0,0.0,0.0
black-ish,0.0,renewed,ABC,2020,0.022651508787002977,0.7610619469026549,6.0,short,7+,0.6883116883116883,0.9042553191489362,2014.0,1.0,18.0
Black Lightning,0.0,renewed,THE CW,2020,0.054605998771872236,0.8141592920353984,3.0,normal,16+,0.5584415584415584,0.9468085106382979,2018.0,0.0,0.0
Black Mafia Family,0.0,,STRZ,2020,7.18861807911464e-05,0.9053546774803676,,normal,,0.6861190078789411,0.781681185558468,,0.0,0.0
Black Mirror,0.0,renewed,NETFLIX,2019,0.49574680647807084,0.84070796460177,5.0,normal,18+,0.9090909090909092,0.8191489361702128,2011.0,0.0,0.0
Black Monday,0.0,renewed,SHOWTIME,2019,0.002509520588462008,0.8163716814159293,1.0,short,,0.8151079065419635,0.7441961770308714,,0.0,1.0
Black Narcissus,0.0,end,FX,2020,7.111287850208501e-05,0.9262536873156345,,normal,,0.71295632904059,0.7758419140381178,,0.0,0.0
Black Sails,0.0,end,STRZ,2016,0.012076673324630935,0.6425653144476519,,normal,,0.707310359166346,0.8234973907879176,,3.0,10.0
Black Spot,1.0,renewed_but,NETFLIX,2019,0.0004818768827145822,0.8418792287055394,,normal,,0.6771732027531829,0.7839375649597112,,0.0,0.0
Black Summer,0.0,delayed,NETFLIX,2020,0.01936812913183146,0.6327433628318584,1.0,normal,18+,0.5974025974025975,0.7340425531914894,2019.0,0.0,0.0
Blazing Transfer Students,0.0,canceled,NETFLIX,2017,0.00019249040579316008,0.763274336283186,1.0,short,,0.7142857142857143,0.6418841000383275,2017.0,0.0,0.0
Bless the Harts,0.0,renewed,FOX,2020,0.0005047189380245851,0.5000000000000001,1.0,short,16+,0.4025974025974027,0.8085106382978723,2019.0,0.0,0.0
Bless This Mess,0.0,canceled,ABC,2019,0.0019121291041163065,0.6504424778761062,2.0,short,7+,0.6363636363636364,0.8085106382978723,2019.0,0.0,0.0
Blindspot,0.0,end,NBC,2019,0.010133105577104524,0.8699225988762775,,normal,16+,0.7272727272727273,0.9492587478190967,2015.0,0.0,5.0
Blood Drive,0.0,canceled,SYFY,2017,0.005124055627778553,0.8252212389380532,1.0,normal,,0.8400941653832594,0.7503111946355502,,0.0,0.0
Bloodline,0.0,end,NETFLIX,2016,0.022462482775464813,0.8207964601769914,3.0,normal,18+,0.8051948051948052,0.5957446808510638,2015.0,1.0,5.0
Blood of Zeus,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Blood & Oil,0.0,canceled,ABC,2015,0.005172124098066608,0.8030973451327436,1.0,normal,,0.7747192994760583,0.6905202560874496,,0.0,0.0
Blood Pact,0.0,,NETFLIX,2018,0.00011887202787451618,0.7190265486725664,1.0,normal,,0.8258942846580554,0.7453961787070449,,0.0,0.0
Bloodride,0.0,,NETFLIX,2019,4.558128965679243e-05,0.8326125458840833,,normal,18+,0.5844155844155844,0.5249999768488594,2020.0,0.0,0.0
Blood & Treasure,0.0,delayed,CBS,2020,0.0037201098559418258,0.8473451327433629,1.0,normal,16+,0.6233766233766234,0.9346725637708061,2019.0,0.0,0.0
Blood & Water,0.0,,NETFLIX,2019,0.0008622011202118824,0.8938053097345136,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
Bloom,0.0,,NETFLIX,2020,0.0011428170548664779,0.7743362831858408,1.0,normal,18+,0.6233766233766234,0.7169772012296085,2019.0,0.0,0.0
Blue Bloods,0.0,renewed,CBS,2020,0.01873977462383174,0.7787610619469028,10.0,normal,16+,0.7402597402597403,0.9042553191489362,2010.0,0.0,1.0
Blunt Talk,0.0,canceled,STRZ,2016,0.001041483522907874,0.7123893805309736,2.0,short,,0.838478915596324,0.7477226961485349,,0.0,0.0
Boardwalk Empire,0.0,end,HBO,2014,0.0360123782806731,0.8495575221238939,5.0,normal,18+,0.8701298701298701,0.9148936170212766,2010.0,21.0,60.0
Bob ♥ Abishola,0.0,renewed,CBS,2020,4.519951879563798e-05,0.8797935103244839,,normal,,0.7233762478482318,0.7783182389659478,,0.0,0.0
Bob's Burgers,0.0,renewed,FOX,2020,0.0005471302042691416,0.6996474934181721,,normal,16+,0.8181818181818181,0.9042553191489362,2011.0,2.0,10.0
Bodyguard,0.0,,NETFLIX,2018,0.009853127724883896,0.900895077311231,,normal,18+,0.8181818181818181,0.925531914893617,2018.0,0.0,3.0
BoJack Horseman,0.0,end,NETFLIX,2019,0.030386983321412694,0.8004169546075753,,normal,18+,0.8961038961038961,0.925531914893617,2014.0,0.0,2.0
Bonding,0.0,renewed,NETFLIX,2020,0.029874121234744755,0.8008849557522124,1.0,short,16+,0.7012987012987013,0.6170212765957447,2019.0,0.0,0.0
Bones,0.0,end,FOX,2016,0.013811475971708325,0.747626308816168,,normal,16+,0.7792207792207793,0.8936170212765957,2005.0,0.0,2.0
Bonus Family,0.0,,NETFLIX,2019,0.003767519250902466,0.7932528004043365,,short,7+,0.7662337662337663,0.8144722554331489,2017.0,0.0,0.0
Bonus Family (Bonusfamiljen),0.0,,NETFLIX,2018,0.0005337548923742619,0.8119469026548675,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
Book of Marlon,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
Boom!,0.0,canceled,FOX,2014,0.0006159404285859873,0.6408554572271389,,normal,,0.6809229140272925,0.7661428138487142,,0.0,0.0
Bordertown,0.0,canceled,FOX,2015,0.0007779730348873163,0.6637168141592921,1.0,short,7+,0.7532467532467532,0.35106382978723405,2016.0,0.0,0.0
Bosch,0.0,end,AMAZON,2020,0.011491179219177501,0.8716814159292036,5.0,normal,18+,0.8571428571428572,0.9680851063829787,2014.0,0.0,1.0
Boston EMS,0.0,canceled,ABC,2016,3.854138608681945e-05,0.8473451327433629,2.0,normal,,0.7741126426625372,0.6894045559692589,,0.0,0.0
Boy Band,0.0,canceled,ABC,2017,0.00023557880933966046,0.672566371681416,1.0,normal,,0.4415584415584416,0.7971167394663232,2017.0,0.0,0.0
B Positive,0.0,,CBS,2020,0.0011746461770842445,0.994100343565026,,normal,,0.7072081155736424,0.7734142053226963,,0.0,0.0
BrainDead,0.0,canceled,CBS,2016,0.005231451849683398,0.8473451327433629,1.0,normal,16+,0.8181818181818181,0.6276595744680851,2016.0,0.0,0.0
Brand New Cherry Flavor,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Breaking Bad,0.0,end,AMC,2013,0.46000421790000545,0.9137168141592923,5.0,normal,18+,1.0,0.9574468085106383,2008.0,17.0,60.0
Breathe,0.0,canceled,AMAZON,2017,0.001012685745663228,0.935840707964602,1.0,normal,,0.7757662989942297,0.6922077085954917,,0.0,0.0
Breeders,0.0,renewed,FX,2020,0.00024832494140976694,0.6606975974231236,,short,18+,0.6883116883116883,0.8191489361702128,2020.0,0.0,0.0
Brews Brothers,0.0,,NETFLIX,2019,0.0005708630442399869,0.9096541164741544,,normal,18+,0.38961038961038963,0.3404255319148936,2020.0,0.0,0.0
Briarpatch,0.0,canceled,USA,2019,0.00023363008757122577,0.7530285747641482,0.0,normal,18+,0.5974025974025975,0.7553191489361702,2020.0,0.0,0.0
Brigada Costa del Sol,0.0,,NETFLIX,2019,0.00020959585242719792,0.8340707964601771,1.0,long,,0.8254324523659958,0.7449891747992159,,0.0,0.0
Bring the Funny,0.0,,NBC,2019,0.0004419267921528006,0.6261061946902655,1.0,normal,,0.8232285100626483,0.7422967260684786,,0.0,0.0
Britannia,0.0,canceled,AMAZON,2017,0.013531057861446748,0.7743362831858408,2.0,normal,16+,0.6363636363636364,0.723404255319149,2018.0,0.0,0.0
Brockmire,0.0,canceled,IFC,2019,0.0014613248016850813,0.752212389380531,3.0,short,18+,0.8181818181818181,0.9787234042553191,2017.0,0.0,0.0
Brooklyn Nine-Nine,0.0,canceled,FOX,2017,0.013247442252519144,0.8407697536780079,,normal,16+,0.8571428571428572,0.9680851063829787,2013.0,3.0,10.0
Brotherhood (Irmandade),0.0,,NETFLIX,2019,0.0004700028205943226,0.8879056047197642,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
Brothers in Atlanta,0.0,canceled,HBO,2015,0.0018328143377147037,0.617596947252718,,short,,0.6684284062477793,0.7681652749149086,,0.0,0.0
B: The Beginning,0.0,renewed,NETFLIX,2020,0.016920101541395612,0.9668141592920353,1.0,short,18+,0.7012987012987013,0.46808510638297873,2018.0,0.0,0.0
Buddy Thunderstruck,0.0,canceled,NETFLIX,2016,6.235909658991012e-05,0.752212389380531,1.0,short,7+,0.7532467532467532,0.6767873144835992,2017.0,0.0,0.0
Bull,0.0,renewed,CBS,2020,0.020890080832978955,0.7942477876106196,4.0,normal,,0.7827585467849921,0.696242660862758,,0.0,0.0
Bulletproof,0.0,,THE CW,2020,0.0007166965615020921,0.7411504424778762,1.0,normal,,0.8403751375852538,0.7516183371050954,,0.0,0.0
Bullseye,0.0,canceled,FOX,2014,1.8404594479660975e-05,0.5553097345132745,1.0,normal,,0.6163543675169653,0.7141924693104881,,0.0,0.0
Burden of Truth,1.0,renewed_but,THE CW,2019,0.0041351875926184155,0.8606194690265487,2.0,normal,16+,0.7012987012987013,0.8968693326719315,2018.0,0.0,0.0
Butterfly,0.0,,HULU,2018,0.0006402633632512648,0.8915929203539823,1.0,normal,,0.5714285714285715,0.925531914893617,2018.0,0.0,0.0
Cabin,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Cable Girls,0.0,end,NETFLIX,2019,0.03309385591675499,0.8869274439392666,,normal,16+,0.7662337662337663,0.9036408759701476,2017.0,0.0,0.0
Cagaster of an Insect Cage,0.0,,NETFLIX,2019,4.341859296352274e-05,0.8836847663357572,,normal,18+,0.5584415584415584,0.5284479824402182,2020.0,0.0,0.0
Cake,0.0,renewed,FX,2020,6.99374590227117e-05,0.5508849557522125,1.0,short,18+,0.5454545454545454,0.763435267090535,2019.0,0.0,0.0
Call My Agent!,0.0,,NETFLIX,2018,0.012039631688668052,0.8984462953325166,,normal,7+,0.8441558441558442,0.8319198047974611,2015.0,0.0,0.0
Calls,0.0,,APPLE,2020,0.002138180829254731,0.9513274336283188,2.0,short,,0.7820437111599645,0.6972128765038733,,0.0,0.0
Call Your Mother,0.0,,ABC,2020,4.9006743732116865e-05,0.7987488556606652,,normal,,0.7066758799695799,0.769928953876054,,0.0,0.0
Camping,0.0,,HBO,2018,9.613694057611144e-05,0.7455752212389382,1.0,short,,0.8098233001015644,0.7259007588326678,,0.0,0.0
Candy Crush,0.0,canceled,CBS,2017,0.0001253677671026318,0.40929203539823017,1.0,normal,,0.7867991528200619,0.6343302292297344,,0.0,0.0
Can You Hear Me?,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Captain Fall,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Captive,0.0,canceled,NETFLIX,2016,0.003849591591222264,0.8982300884955754,1.0,normal,,0.6753246753246753,0.6914893617021277,2016.0,0.0,0.0
Cardinal,0.0,renewed,HULU,2018,0.0033580806562948477,0.8141592920353984,3.0,normal,16+,0.7662337662337663,0.8711624150494549,2017.0,0.0,0.0
Card Sharks,0.0,renewed,ABC,2020,9.613694057611144e-05,0.7101769911504425,1.0,normal,,0.768848583996349,0.6821208582360503,,0.0,0.0
Carlo & Malik,0.0,,NETFLIX,2018,0.0006462610958052248,0.8119469026548675,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
Carmen Sandiego,0.0,renewed,NETFLIX,2020,0.007600664470818108,0.8141592920353984,2.0,short,7+,0.7922077922077922,0.925531914893617,2019.0,1.0,2.0
Carnival Row,0.0,renewed,AMAZON,2020,0.025606204037231847,0.9446902654867256,1.0,normal,18+,0.7922077922077922,0.5425531914893617,2019.0,0.0,0.0
Carole & Tuesday,0.0,,NETFLIX,2019,0.003337727340046752,0.9712389380530976,1.0,short,7+,0.7922077922077922,1.0,2019.0,0.0,0.0
Case,0.0,canceled,NETFLIX,2016,0.001867741552724183,0.6261061946902655,1.0,normal,16+,0.7012987012987013,0.6274623806825252,2015.0,0.0,0.0
Cassius and Clay,0.0,canceled,FX,2015,0.011027205231433579,0.8463040086818618,,normal,,0.5939355292115327,0.7681536807205648,,0.0,0.0
Castaways,0.0,,ABC,2018,0.00038974435368693827,0.6482300884955753,1.0,normal,,0.5714285714285715,0.792177924717342,2018.0,0.0,0.0
Castle,0.0,canceled,ABC,2015,0.0014842764136244232,0.8827433628318584,1.0,normal,,0.7770647512398312,0.688989032673586,,0.0,4.0
Castle Rock,0.0,renewed,HULU,2019,0.03646058428741308,0.8915929203539823,2.0,normal,18+,0.7532467532467532,0.8617021276595744,2018.0,0.0,1.0
Castlevania,0.0,renewed,NETFLIX,2020,0.061047823364394516,0.7500000000000001,2.0,short,18+,0.8311688311688311,0.925531914893617,2017.0,0.0,0.0
Casual,0.0,end,HULU,2018,0.008677441510198744,0.7079646017699116,4.0,short,16+,0.7402597402597403,0.9148936170212766,2015.0,0.0,1.0
Catastrophe,0.0,end,AMAZON,2018,0.005225172635096219,0.7765486725663718,4.0,short,18+,0.8311688311688311,0.9787234042553191,2015.0,0.0,2.0
Cathedral of the Sea,0.0,,NETFLIX,2018,0.0027683031385867525,0.8978267450510692,,normal,16+,0.7402597402597403,0.555954888137917,2018.0,0.0,0.0
Catherine the Great,0.0,end,HBO,2019,0.0026600052139133536,0.7676991150442479,1.0,normal,,0.7994737101754704,0.8991002488801961,2015.0,0.0,0.0
Caught on Camera with Nick Cannon,0.0,canceled,NBC,2016,0.016023112128873154,0.8134218289085545,,normal,,0.6697757933603957,0.769443664190128,,0.0,0.0
Cedric's Barber Battle,0.0,canceled,THE CW,2014,0.0038482204399883243,0.7551622799181853,,normal,,0.7210265544292932,0.7787221786505679,,0.0,0.0
Celebrity Big Brother,0.0,renewed,CBS,2018,0.0008992268338121414,0.6371681415929203,22.0,normal,,0.786818178378903,0.6869449128165784,,0.0,0.0
Celebrity Family Feud,0.0,renewed,ABC,2020,0.0008611184970071964,0.6836283185840708,6.0,normal,7+,0.5584415584415584,0.7666681878566121,2008.0,0.0,0.0
Central Park,0.0,renewed,APPLE,2020,6.495739228115638e-07,0.7207630896881592,0.0,normal,,0.7779502377747304,0.6937778349133555,,0.0,0.0
Chad,0.0,,TBS,2020,0.00018849671320105772,0.7324310254892964,,normal,,0.691369467537584,0.7795733950039824,,0.0,0.0
Chambers,0.0,canceled,NETFLIX,2018,0.019059581518495967,0.8915929203539823,1.0,normal,18+,0.6103896103896104,0.3723404255319149,2019.0,0.0,0.0
Champaign Ill,0.0,canceled,YT,2018,8.574375781112643e-05,0.7920353982300885,1.0,short,,0.8347920687631339,0.8479570194919877,,0.0,0.0
Champions,0.0,canceled,NBC,2017,0.009089054852620338,0.420353982300885,1.0,short,7+,0.5454545454545454,0.6063829787234043,2018.0,0.0,0.0
Chance,0.0,canceled,HULU,2017,0.0071907833255240115,0.7920353982300885,2.0,normal,16+,0.7662337662337663,0.7340425531914894,2016.0,0.0,0.0
Channel Zero,0.0,canceled,SYFY,2017,0.015331243726198528,0.8584070796460178,4.0,normal,,0.8378822864655893,0.7469587519828149,,0.0,0.0
Channel Zero SEASON,0.0,canceled,SYFY,2018,0.015057189050472134,0.7559563646637123,,normal,,0.687562003242512,0.7807241156877421,,0.0,0.0
Charlie's Colorforms City,0.0,,NETFLIX,2018,0.00038901421466822647,0.8869395942945285,,normal,all,0.8051948051948052,0.9798308113660744,2019.0,0.0,0.0
Charmed,0.0,renewed,THE CW,2020,0.033265546685743934,0.8650442477876107,2.0,normal,16+,0.6883116883116883,0.7340425531914894,1998.0,0.0,0.0
Chasing Cameron,0.0,canceled,NETFLIX,2016,0.00595659287218204,0.9402654867256638,1.0,normal,7+,0.23376623376623376,0.5231299170784978,2016.0,0.0,0.0
Chasing Life,0.0,canceled,ABC,2015,0.010056486948327694,0.8938053097345132,2.0,normal,,0.7750108112551232,0.6903401823136418,,0.0,0.0
Chef's Table,0.0,canceled,NETFLIX,2016,0.008102785113151446,0.8561946902654868,6.0,normal,all,0.8831168831168831,1.0,2015.0,0.0,8.0
Chef's Table: France,0.0,canceled,NETFLIX,2016,0.0011898029019498477,0.8539823008849559,1.0,normal,16+,0.8441558441558442,0.6062661266658992,2016.0,0.0,0.0
Chelsea,0.0,canceled,NETFLIX,2016,0.001570453220717424,0.7477876106194691,2.0,normal,18+,0.5584415584415584,0.3723404255319149,2016.0,0.0,0.0
Chernobyl,0.0,end,HBO,2018,0.026871222302937394,0.911271289721831,,normal,,0.7579344487557528,0.7971014638737047,,11.0,20.0
Chicago Fire,0.0,renewed,NBC,2020,0.002962742423079949,0.8995464214725759,,normal,16+,0.7922077922077922,0.9148303179133961,2012.0,0.0,0.0
Chicago Justice,0.0,canceled,NBC,2016,0.013425393836669401,0.7146017699115045,1.0,normal,,0.8233602752196709,0.7376663714158481,,0.0,0.0
Chicago Med,0.0,renewed,NBC,2020,0.054068368088425196,0.8672566371681417,5.0,normal,16+,0.7402597402597403,0.9011392951121902,2015.0,0.0,0.0
Chicago P.D.,0.0,renewed,NBC,2020,0.05813253559881622,0.9115044247787609,7.0,normal,16+,0.8181818181818181,0.9146807704910107,2014.0,0.0,0.0
Childhood's End,0.0,end,SYFY,2015,0.007161769023638428,0.8141592920353984,1.0,long,,0.815847511804001,0.7477884819931917,,0.0,0.0
Children of the Whales,0.0,canceled,NETFLIX,2017,0.006116604581834622,0.9469026548672566,1.0,short,16+,0.6883116883116883,0.6752354523762691,2017.0,0.0,0.0
Chip and Potato,0.0,,NETFLIX,2019,0.0007165539091974002,0.7553960676380502,,normal,all,0.6623376623376623,0.7790488747844116,2018.0,0.0,0.0
Chip & Potato,0.0,,NETFLIX,2018,0.0006462610958052248,0.8119469026548675,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
Chozen,0.0,canceled,FX,2013,0.00020851322922251197,0.7389380530973452,1.0,short,,0.804998448629853,0.7214211332048585,,0.0,0.0
Chucky,0.0,delayed,SYFY,2020,0.0018136373841462336,0.8901988424691896,,normal,,0.6889996589839731,0.7805115920096828,,0.0,0.0
Churchill’s Secret Agents: The New Recruits,0.0,,NETFLIX,2018,0.00019487217684346914,0.8805309734513275,1.0,normal,,0.8258942846580554,0.7453961787070449,,0.0,0.0
Circe,0.0,,HBO,2020,3.6809188959321947e-06,0.7138421503903971,0.0,normal,,0.8087664725737047,0.724217874320584,,0.0,0.0
Citadel,0.0,end,AMAZON,2020,0.000544451209636559,0.8228705275562064,,normal,,0.714127385916832,0.7753472279127076,,0.0,0.0
City on a Hill,0.0,renewed,SHOWTIME,2020,0.0031162226323680087,0.8230088495575223,1.0,normal,,0.813532224501554,0.7429911740852637,,0.0,0.0
